"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.566576875E0,9.124068394E-1,-9.171579945E-1,6.474195045E-1,1.446657196E0
1.576625875E0,9.181201538E-1,-8.930177647E-1,4.730341914E-1,1.365352222E0
1.586674875E0,8.115341833E-1,-9.270567459E-1,6.526018918E-1,1.394242149E0
1.596723875E0,5.986399850E-1,-9.965532428E-1,4.274292715E-1,1.238621806E0
1.606772875E0,2.959840098E-1,-1.187605167E0,2.906031096E-1,1.257959751E0
1.616821875E0,4.028912848E-1,-1.297024698E0,3.686458969E-1,1.407300342E0
1.626870875E0,1.962082914E-1,-1.341243682E0,1.909864354E-1,1.368907640E0
1.636919875E0,1.636752605E-1,-1.507677074E0,2.022771165E-1,1.529965942E0
1.646968875E0,2.355197069E-1,-1.415143717E0,4.575235748E-1,1.505798490E0
1.657017875E0,3.925826436E-1,-1.292949774E0,5.236263478E-1,1.449146232E0
1.667066875E0,7.344073623E-1,-1.335412254E0,8.170410910E-1,1.729229946E0
1.677115875E0,6.212625700E-1,-1.488288876E0,8.604613450E-1,1.827940012E0
1.687164875E0,3.229089761E-1,-1.761654979E0,8.068564108E-1,1.964361408E0
1.697213875E0,7.710226268E-2,-1.876528793E0,7.607063842E-1,2.026321611E0
1.707262875E0,-4.193652302E-2,-1.892831415E0,7.334595287E-1,2.030402009E0
1.717311875E0,-7.910785764E-2,-1.897044334E0,7.091014901E-1,2.026785677E0
1.727360875E0,-2.124053711E-1,-1.888275849E0,6.771733537E-1,2.017242047E0
1.737409875E0,-3.087595913E-1,-2.069355932E0,5.027713761E-1,2.151823765E0
1.747458875E0,-4.453561038E-1,-2.379411559E0,3.648346817E-1,2.448069805E0
1.757507875E0,-6.964682883E-1,-2.201527564E0,2.522842589E-1,2.322808438E0
1.767556875E0,-1.145409320E0,-1.643714300E0,-8.816431761E-3,2.003456249E0
1.777605875E0,-1.306048706E0,-1.286059415E0,-2.683928995E-1,1.852497447E0
1.787654875E0,-1.741468052E0,2.194185215E-1,-5.229211736E-1,1.831475366E0
1.797703875E0,-3.220016052E0,1.361330037E0,-6.720906615E-2,3.496604053E0
1.807752875E0,-2.280703249E0,2.244295269E0,-9.797462985E-2,3.201260313E0
1.817801875E0,-7.999818394E-1,2.635471072E0,-5.005716535E-1,2.799330401E0
1.827850875E0,-4.724731511E-1,2.735588268E0,-1.126711679E-1,2.778375216E0
1.837898875E0,4.974887091E-1,2.202243848E0,-2.375090759E-1,2.270194604E0
1.847947875E0,6.779571730E-1,9.761470449E-1,-9.417336957E-1,1.516361215E0
1.857996875E0,8.916536093E-2,-2.702553838E-1,-1.209854407E0,1.242874137E0
1.868045875E0,5.119082353E-1,-7.341875070E-1,-1.668439837E0,1.893349631E0
1.878094875E0,1.123202180E0,-6.820174795E-1,-1.916320996E0,2.323578520E0
1.888143875E0,9.341947344E-1,-5.220674801E-1,-1.889414156E0,2.171441942E0
1.898192875E0,7.265019268E-2,-1.568848890E-1,-1.601275355E0,1.610581784E0
1.908241875E0,-3.697989678E-1,1.162783152E-1,-1.932102485E0,1.970606996E0
1.918290875E0,-8.990254864E-1,2.662669981E-1,-1.804130031E0,2.033231444E0
1.928339875E0,-1.192615061E0,2.001683182E-1,-1.067362293E0,1.612966306E0
1.938388875E0,-1.392100425E0,2.704658836E-1,-2.953361383E-1,1.448557497E0
1.948437875E0,-1.725560117E0,2.113733375E-1,4.522084558E-1,1.796309798E0
1.958486875E0,-1.464837156E0,4.366244566E-1,8.862313400E-1,1.766860152E0
1.968535875E0,-1.176840151E0,1.631922805E0,1.199720013E0,2.342531300E0
1.978584875E0,-1.461147856E0,4.108570052E0,1.351714583E0,4.565351382E0
1.988633875E0,-1.753456598E0,6.323061478E0,1.329728468E0,6.695064920E0
1.998682875E0,-1.583009092E0,6.894125116E0,5.958314212E-1,7.098583943E0
2.008731875E0,-1.278430260E0,5.376089115E0,-2.202786469E-1,5.530392462E0
2.018780875E0,-1.201275665E0,2.850996518E0,-4.670521975E-1,3.128798830E0
2.028829875E0,-1.448619027E0,7.050116551E-1,-6.419456336E-1,1.734252783E0
2.038878875E0,-1.228195661E0,-5.670869476E-1,-5.154982795E-1,1.447684587E0
2.048927875E0,-1.223215295E0,-8.923026502E-1,-1.842668152E-1,1.525258646E0
2.058976875E0,-1.204177346E0,-1.302990612E0,-5.949805051E-2,1.775209180E0
2.069025875E0,-4.851545924E-1,-1.810310830E0,-5.754698083E-2,1.875076514E0
2.079074875E0,5.923878497E-1,-2.057870831E0,1.486868003E-1,2.146593461E0
2.089123875E0,1.375496964E0,-2.170746651E0,4.656022342E-1,2.611688795E0
2.099172875E0,1.764875918E0,-2.258416879E0,4.872495036E-1,2.907343441E0
2.109221875E0,2.163832904E0,-2.098074532E0,5.551941495E-1,3.064690868E0
2.119270708E0,2.585124791E0,-1.519989556E0,5.993827276E-1,3.058185425E0
2.129319708E0,2.655815582E0,-2.750465924E-1,3.639786494E-1,2.694714733E0
2.139368708E0,2.532627027E0,1.044050760E0,-1.155390809E-1,2.741822556E0
2.149417708E0,2.610190343E0,2.052733467E0,-8.398880629E-1,3.425232879E0
2.159466708E0,3.160242305E0,2.637381942E0,-1.591023725E0,4.412966284E0
2.169515708E0,4.425566031E0,2.840927612E0,-2.749968910E0,5.934545762E0
2.179564708E0,5.303174336E0,2.349291381E0,-3.266525974E0,6.656802534E0
2.189613708E0,5.567077889E0,1.101655190E0,-2.797859945E0,6.327244318E0
2.199662708E0,5.705614800E0,-1.512089968E-3,-2.265908186E0,6.139086450E0
2.209711708E0,5.848498532E0,-2.716838586E-1,-1.733878366E0,6.106151110E0
2.219760708E0,5.469811796E0,1.699352896E-1,-9.489330069E-1,5.554114955E0
2.229809708E0,4.572383184E0,7.769066799E-1,-1.313811616E-1,4.639777256E0
2.239858708E0,3.418797410E0,1.121474327E0,4.277717721E-1,3.623378132E0
2.249907708E0,2.732650042E0,9.651536947E-1,3.461458111E-1,2.918683750E0
2.259956708E0,2.225437706E0,6.292802721E-1,-4.013528824E-2,2.313045068E0
2.270005708E0,1.729234799E0,2.873122966E-1,-4.593888001E-1,1.812136699E0
2.280054708E0,1.154698499E0,8.590319932E-2,-6.947416055E-1,1.350323621E0
2.290103708E0,4.853381950E-1,-1.411611414E-1,-7.877673713E-1,9.359791999E-1
2.300152708E0,-2.571278000E-1,-4.013382643E-1,-7.149086523E-1,8.592330819E-1
2.310201708E0,-1.114862004E0,-4.091355264E-1,-5.403014374E-1,1.304697210E0
2.320250708E0,-1.754243048E0,-4.554957604E-1,-4.802598516E-1,1.874965223E0
2.330298708E0,-1.784923389E0,-8.415710378E-1,-3.684611249E-1,2.007475259E0
2.340347708E0,-1.896243265E0,-1.009043480E0,6.046262182E-2,2.148851552E0
2.350396708E0,-2.085326432E0,-7.105103767E-1,2.894910057E-1,2.221984781E0
2.360445708E0,-2.334798034E0,-4.254755706E-1,2.782689929E-2,2.373412239E0
2.370494708E0,-1.959735256E0,-3.219260591E-1,-6.136372161E-1,2.078641214E0
2.380543708E0,-8.854330489E-1,-5.193023318E-1,-1.021101608E0,1.447865702E0
2.390592708E0,3.453624304E-1,-9.230291837E-1,-2.535317624E-1,1.017613108E0
2.400641708E0,2.033126876E0,-9.447264469E-1,1.093584936E0,2.494401925E0
2.410690708E0,1.924309023E0,-4.600846553E-1,1.832478648E0,2.696779765E0
2.420739708E0,9.676036781E-1,2.725749743E-1,1.173189003E0,1.544968100E0
2.430788708E0,1.761412904E0,6.622421962E-1,1.323216716E0,2.300444006E0
2.440837708E0,1.837634138E0,6.423470449E-1,2.626072258E0,3.268908756E0
2.450886708E0,8.467081091E-1,3.075167656E-2,3.080377525E0,3.194774794E0
2.460935708E0,-1.135923967E-2,-8.500103241E-1,1.362939191E0,1.606315605E0
2.470984708E0,-2.988090920E-1,-1.085002905E0,-6.870397262E-1,1.318537736E0
2.481033708E0,-7.017430615E-1,-1.294122725E0,-2.381519480E0,2.799791418E0
2.491082708E0,-1.206498544E0,-1.681637587E0,-3.080909622E0,3.711542511E0
2.501131708E0,-1.882564435E0,-1.965390099E0,-2.566962755E0,3.741136843E0
2.511180708E0,-2.052708617E0,-1.847586830E0,-1.645135174E0,3.214600986E0
2.521229708E0,-1.398081980E0,-1.559224373E0,-1.167024722E0,2.397448763E0
2.531278708E0,-3.892352588E-1,-1.026825448E0,-1.003324903E0,1.487459394E0
2.541327708E0,8.112562944E-1,-1.208932886E0,-1.588597276E0,2.154831038E0
2.551376708E0,1.247934253E0,-2.101027375E0,-2.589024299E0,3.560154878E0
2.561425708E0,9.242822421E-1,-2.619939698E0,-3.257178615E0,4.281073956E0
2.571474708E0,-2.506265733E-1,-2.305716761E0,-3.327895426E0,4.056356916E0
2.581523708E0,-1.294294341E0,-1.555067003E0,-2.963156639E0,3.587997839E0
2.591572708E0,-2.270076373E0,-5.776271385E-1,-2.412900317E0,3.362883850E0
2.601621708E0,-2.859651274E0,1.126641512E-2,-1.737175026E0,3.345969129E0
2.611670708E0,-2.993057545E0,2.843120903E-1,-1.456358401E0,3.340689544E0
2.621719708E0,-3.392697194E0,4.386739057E-1,-1.953112115E0,3.939222763E0
