"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.087833542E0,-6.154539460E0,7.380011196E0,1.244507346E0,9.689773978E0
3.097867542E0,-5.549696456E0,7.019985849E0,9.745508281E-1,9.001615488E0
3.107901542E0,-4.942631510E0,6.486714519E0,9.222602018E-1,8.207169754E0
3.117935708E0,-4.307963322E0,5.384622542E0,2.075064569E0,7.201291610E0
3.127970708E0,-3.018714543E0,2.674232849E0,4.356731147E0,5.936772280E0
3.138004708E0,-1.579578531E-1,-1.869136743E0,3.610583160E0,4.068775443E0
3.148038708E0,3.123232353E0,-7.777107305E0,2.724176842E0,8.812441082E0
3.158072708E0,7.146664606E0,-1.564941547E1,2.107868618E0,1.733268962E1
3.168107708E0,1.209966557E1,-2.526210702E1,2.564958329E0,2.812747712E1
3.178141708E0,1.766383505E1,-3.582794151E1,5.763649585E0,4.035928788E1
3.188175708E0,2.155765500E1,-4.464278516E1,9.417972257E0,5.046195555E1
3.198209708E0,2.012074853E1,-4.582065296E1,6.345778495E0,5.044448101E1
3.208243708E0,1.569319708E1,-3.614808592E1,-1.040435281E-1,3.940775780E1
3.218278708E0,1.213798354E1,-1.966299809E1,-3.688116070E0,2.340013543E1
3.228312708E0,9.718073584E0,-8.692662578E0,-5.517205818E0,1.415778573E1
3.238346708E0,8.376146947E0,-2.660701223E0,-7.571599309E0,1.160035710E1
3.248380708E0,7.586040763E0,1.106229467E0,-9.377979641E0,1.211273133E1
