"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.102048000E0,-3.904698253E-1,-3.109958589E-2,1.997701228E-2,3.922154379E-1
2.112077000E0,-8.033238155E-1,-1.710310578E-1,1.340090611E0,1.571758131E0
2.122107000E0,-1.030158214E0,-3.887293285E-1,2.306411995E0,2.555752869E0
2.132137000E0,-1.155902879E0,-6.155796611E-1,2.932501441E0,3.211637353E0
2.142167000E0,-1.182371836E0,-7.993570644E-1,3.321017346E0,3.614710374E0
2.152196000E0,-1.169037626E0,-9.526681352E-1,3.378750415E0,3.700024312E0
2.162226000E0,-1.177064757E0,-1.016392261E0,3.169277422E0,3.530276767E0
2.172256000E0,-1.055862721E0,-9.793308538E-1,2.724982588E0,3.082120230E0
2.182286000E0,-7.251355787E-1,-9.316099727E-1,2.059061909E0,2.373489982E0
2.192315000E0,-3.437015288E-1,-8.149597746E-1,1.414812180E0,1.668527398E0
2.202345000E0,-7.766662862E-2,-6.259245551E-1,1.050914222E0,1.225656704E0
2.212375000E0,4.138297442E-2,-3.699796468E-1,9.406532764E-1,1.011645232E0
2.222405000E0,3.888529971E-2,-5.558187783E-2,1.017999076E0,1.020256600E0
2.232434000E0,-1.217974290E-1,2.619827431E-1,1.084506622E0,1.122329802E0
2.242464000E0,-2.206853208E-1,4.300381529E-1,1.138934844E0,1.237258018E0
2.252494000E0,-3.090087558E-1,5.700842303E-1,1.221986357E0,1.383377424E0
2.262524000E0,-4.103744052E-1,6.816970521E-1,1.170955220E0,1.415716833E0
2.272553000E0,-5.895281227E-1,7.013349259E-1,1.231334593E0,1.534796066E0
2.282583000E0,-8.297145655E-1,5.569981617E-1,1.525114056E0,1.823361208E0
2.292613000E0,-1.152061697E0,2.393861783E-1,1.969540745E0,2.294262984E0
2.302643000E0,-1.407471001E0,-1.209601808E-1,2.377228793E0,2.765288903E0
2.312672000E0,-1.582800639E0,-3.901349992E-1,2.580950464E0,3.052665799E0
2.322702000E0,-1.668388966E0,-4.908164513E-1,2.648700690E0,3.168601880E0
2.332732000E0,-1.682758937E0,-4.507162464E-1,2.638775626E0,3.161955025E0
2.342762000E0,-1.690717290E0,-2.861270660E-1,2.516010118E0,3.044782515E0
2.352792000E0,-1.761235587E0,4.933763623E-2,2.355623331E0,2.941657063E0
2.362821000E0,-1.983566753E0,4.445328158E-1,2.162840777E0,2.968168916E0
2.372851000E0,-2.473548222E0,8.282411402E-1,1.878143648E0,3.214319174E0
2.382881000E0,-3.046167805E0,1.151461773E0,1.596711019E0,3.626911715E0
2.392911000E0,-3.580703303E0,1.398124811E0,1.420286343E0,4.097975406E0
2.402940000E0,-3.991076685E0,1.695397840E0,1.310208708E0,4.529869071E0
2.412970000E0,-4.162480795E0,2.004854127E0,1.163466984E0,4.764382632E0
2.423000000E0,-4.188473131E0,2.328239651E0,1.050500531E0,4.905869791E0
2.433030000E0,-4.090428481E0,2.587222772E0,9.375907972E-1,4.929949628E0
2.443059000E0,-3.797398776E0,2.708145531E0,7.968795991E-1,4.731734014E0
2.453089000E0,-3.394486149E0,2.566012582E0,5.666943070E-1,4.292796201E0
2.463119000E0,-2.874366669E0,2.229172615E0,2.343023166E-1,3.645009173E0
2.473148000E0,-2.128797118E0,1.868763691E0,-9.551309824E-2,2.834286092E0
2.483178000E0,-1.186655141E0,1.674468316E0,-2.189431429E-1,2.063959947E0
2.493208000E0,-1.763656189E-1,1.660313376E0,-7.704788357E-2,1.671431038E0
2.503238000E0,6.252008159E-1,1.583094462E0,5.140638113E-2,1.702852533E0
2.513268000E0,1.084460721E0,1.377099393E0,3.317797869E-2,1.753156745E0
2.523297000E0,1.476639176E0,1.182337410E0,-3.226014125E-1,1.918972819E0
2.533327000E0,1.932637359E0,9.790174431E-1,-1.028204513E0,2.398075653E0
2.543357000E0,2.309145129E0,6.933973306E-1,-1.661717585E0,2.928183126E0
2.553387000E0,2.601616863E0,3.195503354E-1,-2.182935172E0,3.411118392E0
2.563416000E0,2.948473696E0,-1.761888868E-1,-3.023268939E0,4.226664730E0
2.573446000E0,3.824559385E0,-7.378063488E-1,-4.342760687E0,5.833625209E0
2.583476625E0,5.070216002E0,-1.233323961E0,-5.112965580E0,7.305518142E0
2.593506625E0,5.753706395E0,-2.004767003E0,-4.668023167E0,7.675589118E0
2.603535625E0,4.861983496E0,-3.080543001E0,-3.683726858E0,6.833628045E0
2.613565625E0,2.855874557E0,-3.312342417E0,-2.081975100E0,4.843784893E0
2.623595625E0,8.936909254E-1,-1.887992259E0,-1.383629563E-1,2.093404535E0
2.633625625E0,-6.407937321E-1,4.878267699E-1,1.286414048E0,1.517712973E0
2.643654625E0,-1.966502093E0,2.908020319E0,1.982575358E0,4.031664384E0
2.653684625E0,-3.182333963E0,4.729732050E0,2.004605328E0,6.042851747E0
2.663714625E0,-4.068212569E0,5.464315998E0,1.346335145E0,6.944186141E0
2.673744625E0,-4.584478442E0,5.021761295E0,5.389988239E-1,6.821000574E0
2.683773625E0,-4.845002305E0,3.384849061E0,2.213030791E-1,5.914408301E0
2.693803625E0,-4.857115982E0,1.008790880E-1,7.973964930E-2,4.858817825E0
2.703833625E0,-4.537586989E0,-5.008030863E0,-2.118813290E0,7.082332848E0
2.713863625E0,-2.885211500E0,-1.154633770E1,-1.046838479E1,1.585021892E1
2.723892625E0,-5.239443998E-1,-1.570809578E1,-1.013956311E1,1.870373040E1
2.733922625E0,6.096845349E-1,-1.603703675E1,-1.421503441E0,1.611145353E1
2.743952625E0,2.000202082E0,-1.294352988E1,3.012836337E0,1.343923201E1
2.753982625E0,2.375084765E0,-5.462677023E0,3.772896019E0,7.051000800E0
2.764011625E0,5.619352582E-1,9.561448896E-1,2.949569464E0,3.151181414E0
2.774041625E0,-6.970299134E-1,4.383064667E0,2.725305355E0,5.208108664E0
2.784071625E0,-1.221655404E0,6.484018368E0,2.820120295E0,7.175514936E0
2.794101625E0,-1.288944139E0,7.502701567E0,2.956684648E0,8.166632838E0
2.804130625E0,-1.105673543E0,7.753437776E0,2.773660659E0,8.308520011E0
2.814160625E0,-8.553236890E-1,7.103167169E0,2.319327325E0,7.521026638E0
2.824190625E0,-6.489346643E-1,5.292170461E0,2.110811083E0,5.734431778E0
2.834220625E0,-2.901689904E-1,2.811454722E0,2.419948550E0,3.720836825E0
2.844249625E0,-2.837489303E-2,6.782027560E-1,2.981550225E0,3.057843334E0
2.854279625E0,2.087725325E-1,-9.596210593E-1,3.483864641E0,3.619636914E0
2.864309625E0,4.532419512E-1,-2.122390763E0,3.668954744E0,4.262769022E0
2.874339625E0,3.621152148E-1,-2.674460891E0,3.476292497E0,4.400963305E0
2.884368625E0,-1.190103353E-1,-2.440696810E0,3.027524543E0,3.890638667E0
2.894398625E0,-5.693542785E-1,-1.774063940E0,2.651694757E0,3.240825858E0
2.904428625E0,-8.888728197E-1,-1.325647988E0,2.192358545E0,2.711802623E0
2.914458625E0,-1.009891473E0,-1.023997149E0,1.660685259E0,2.196890184E0
2.924487625E0,-9.513892760E-1,-7.205213946E-1,1.250742817E0,1.728771306E0
2.934517625E0,-8.116778056E-1,-2.189460665E-1,1.001145061E0,1.307306266E0
2.944547625E0,-7.147980668E-1,3.876703978E-1,8.523708451E-1,1.178032543E0
2.954577625E0,-6.934968795E-1,8.237417078E-1,7.565431666E-1,1.315996157E0
2.964606625E0,-7.360290876E-1,9.634463078E-1,6.341118264E-1,1.368234415E0
2.974636625E0,-6.639880286E-1,8.461757201E-1,5.191544703E-1,1.194326093E0
2.984666625E0,-4.423228972E-1,6.401011294E-1,4.127888668E-1,8.807801370E-1
2.994696625E0,-6.230688846E-2,3.997501606E-1,3.420200157E-1,5.297735652E-1
3.004725625E0,3.670238062E-1,1.699271035E-1,2.671394026E-1,4.847114144E-1
3.014755625E0,7.114089476E-1,3.530314922E-2,2.398609722E-1,7.515865146E-1
3.024785625E0,9.206377456E-1,5.815757632E-2,3.254232788E-1,9.781904072E-1
3.034815625E0,1.010874316E0,2.079433608E-1,4.156756371E-1,1.112606651E0
3.044845625E0,1.096454603E0,4.205644941E-1,5.469000202E-1,1.295448503E0
3.054874625E0,1.278338020E0,6.200761700E-1,6.702932274E-1,1.570966442E0
3.064904625E0,1.568619679E0,7.030393893E-1,5.836029929E-1,1.815330420E0
3.074934625E0,1.829035369E0,6.360297132E-1,3.005819678E-1,1.959656525E0
