"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.950683625E0,-1.587600728E-1,3.787034002E-1,-1.332300366E0,1.394146796E0
1.960714625E0,-5.318692773E-1,3.792621017E-1,-1.413780146E0,1.557401352E0
1.970744625E0,-7.686192019E-1,4.023653278E-1,-1.525548504E0,1.754984778E0
1.980775625E0,-9.274725560E-1,5.652345496E-1,-1.546026623E0,1.889416247E0
1.990805625E0,-9.839340743E-1,6.840520182E-1,-1.336172976E0,1.794829142E0
2.000836625E0,-1.127446162E0,7.201492193E-1,-9.761365199E-1,1.656077369E0
2.010867625E0,-1.282509278E0,7.824179730E-1,-5.762255609E-1,1.609050599E0
2.020897625E0,-1.304846957E0,8.960486689E-1,-2.110149032E-1,1.596889504E0
2.030928625E0,-1.263335673E0,1.051126184E0,8.304917336E-2,1.645533482E0
2.040958625E0,-1.240472183E0,1.197136129E0,2.908755898E-1,1.748289094E0
2.050989625E0,-1.265179300E0,1.231768602E0,4.746243417E-1,1.828442183E0
2.061020625E0,-1.019045435E0,1.247805468E0,7.124516523E-1,1.761550295E0
2.071050625E0,-5.143871989E-1,1.272123161E0,9.145045280E-1,1.649002747E0
2.081081625E0,1.364471527E-2,1.281179329E0,1.128740662E0,1.707531005E0
2.091111625E0,3.805484160E-1,1.398565399E0,1.138272793E0,1.842950684E0
2.101142625E0,3.239281092E-1,1.493637617E0,9.059120446E-1,1.776670871E0
2.111173625E0,4.414913683E-2,1.507929089E0,5.832901669E-1,1.617413584E0
2.121203625E0,-3.428071971E-1,1.473393095E0,2.498497707E-1,1.533241303E0
2.131234625E0,-6.165573887E-1,1.360878340E0,1.554885739E-1,1.502101716E0
2.141264625E0,-8.939071262E-1,1.409867190E0,4.423787016E-1,1.726989970E0
2.151295625E0,-1.347094406E0,1.651641663E0,6.013317508E-1,2.214539093E0
2.161326625E0,-1.818024477E0,1.829778257E0,4.154967123E-1,2.612649802E0
2.171356625E0,-2.058762970E0,1.998617779E0,1.064508998E-1,2.871290613E0
2.181387625E0,-1.810212743E0,2.054835541E0,-3.569450337E-1,2.761635210E0
2.191417625E0,-1.021291131E0,1.678811043E0,-2.145173854E-1,1.976729572E0
2.201448625E0,3.300643601E-1,1.136270999E0,1.613752583E0,2.001062633E0
2.211479625E0,1.713327449E0,5.252188370E-1,4.259631114E0,4.621233926E0
2.221509625E0,2.294955837E0,-9.667844832E-2,6.410709486E0,6.809799199E0
2.231540625E0,2.361225987E0,-5.954555914E-1,7.255453808E0,7.653206222E0
2.241571625E0,2.033090623E0,-9.280525267E-1,6.734734111E0,7.095870808E0
2.251601625E0,1.638144389E0,-1.015061727E0,5.341255497E0,5.678281222E0
2.261632625E0,1.334137122E0,-9.223044214E-1,3.804937007E0,4.136195466E0
2.271662625E0,9.931357645E-1,-8.362991881E-1,2.498299486E0,2.815531087E0
2.281693625E0,6.619373370E-1,-8.134093854E-1,1.331280026E0,1.694727817E0
2.291724833E0,3.287894843E-1,-7.465765876E-1,4.003594404E-1,9.087171219E-1
2.301754833E0,-3.524043784E-4,-6.898314062E-1,-2.728071088E-1,7.418161576E-1
2.311785833E0,-3.275533098E-1,-7.447317910E-1,-7.288981158E-1,1.092341098E0
2.321815833E0,-5.968972955E-1,-8.061094290E-1,-1.018546375E0,1.429522826E0
2.331846833E0,-7.258353442E-1,-8.659659138E-1,-1.182365477E0,1.635457744E0
2.341877833E0,-5.941843702E-1,-9.222854179E-1,-1.040031384E0,1.511731040E0
2.351907833E0,-2.945891931E-1,-9.262998238E-1,-6.552027333E-1,1.172222154E0
2.361938833E0,-1.217938110E-1,-1.063794761E0,-4.293797565E-1,1.153629057E0
2.371968833E0,6.188605338E-2,-1.208996621E0,-2.230274230E-1,1.230952454E0
2.381999833E0,2.665708340E-1,-1.271233215E0,5.897033930E-2,1.300219749E0
2.392030833E0,5.039410750E-1,-1.307072554E0,2.104465538E-1,1.416574396E0
2.402060833E0,6.224239732E-1,-1.394512401E0,2.519898516E-1,1.547764622E0
2.412091833E0,6.537450224E-1,-1.499748250E0,1.988246280E-1,1.648077243E0
2.422121833E0,5.851424186E-1,-1.553121342E0,8.815554678E-2,1.662031574E0
2.432152833E0,4.445776932E-1,-1.613667506E0,-1.536858773E-1,1.680830596E0
2.442183833E0,3.164238657E-1,-1.718929959E0,-3.887573951E-1,1.790524107E0
2.452213833E0,1.691424803E-1,-1.700194895E0,-6.234400731E-1,1.818776893E0
2.462244833E0,1.406810850E-2,-1.597880901E0,-9.674966741E-1,1.868012607E0
2.472274833E0,-7.503571048E-2,-1.519148726E0,-1.290195735E0,1.994504511E0
2.482305833E0,-8.202978440E-2,-1.457298633E0,-1.552455636E0,2.130860553E0
2.492336833E0,-1.329536241E-1,-1.308495474E0,-1.640366769E0,2.102531857E0
2.502366833E0,-1.509083768E-1,-1.111918515E0,-1.749629011E0,2.078542229E0
2.512397833E0,-1.370023824E-1,-1.001166111E0,-1.868997579E0,2.124677666E0
